gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
2198408150,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658336907,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/15/18,15,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658336907,,,,CC_BY_4_0,,obsr546572,,,2024-01-24T20:38:58.407Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198398096,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658321617,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/15/18,15,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658321617,,,,CC_BY_4_0,,obsr641676,,,2024-01-24T21:38:47.060Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198388050,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658319640,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/15/18,15,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658319640,,,,CC_BY_4_0,,obsr242751,,,2024-01-24T21:37:40.802Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198376762,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658306513,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/13/18,13,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658306513,,,,CC_BY_4_0,,obsr56476,,,2024-01-24T21:16:17.777Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198270281,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS643821508,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Pescadero SB--west of Hwy 1 only,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.264538,-122.41297,,,,,,,7/28/18,28,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS643821508,,,,CC_BY_4_0,,obsr505871,,,2024-01-24T21:15:55.370Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198265344,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658236146,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/16/18,16,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658236146,,,,CC_BY_4_0,,obsr1012548,,,2024-01-24T21:16:25.055Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198260667,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658232696,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/13/18,13,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658232696,,,,CC_BY_4_0,,obsr86405,,,2024-01-24T20:38:58.147Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198259156,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658231418,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/13/18,13,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658231418,,,,CC_BY_4_0,,obsr1012548,,,2024-01-24T20:38:58.246Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2198163440,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS658159632,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,West Cliff Dr. at Woodrow Ave.,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.952946,-122.03714,,,,,,,9/17/18,17,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS658159632,,,,CC_BY_4_0,,obsr160888,,,2024-01-24T20:38:58.073Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197910288,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS657855194,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,4,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/16/18,16,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS657855194,,,,CC_BY_4_0,,obsr54836,,,2024-01-24T21:16:16.152Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197548118,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS657466780,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,9/15/18,15,9,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS657466780,,,,CC_BY_4_0,,obsr54836,,,2024-01-24T21:16:41.419Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197469899,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642953727,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/23/18,23,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642953727,,,,CC_BY_4_0,,obsr7509,,,2024-01-24T20:38:31.735Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197424703,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642868917,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/23/18,23,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642868917,,,,CC_BY_4_0,,obsr173455,,,2024-01-24T20:38:31.637Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197376194,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642872542,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/23/18,23,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642872542,,,,CC_BY_4_0,,obsr430761,,,2024-01-24T21:16:02.446Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197334604,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642765860,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642765860,,,,CC_BY_4_0,,obsr1012548,,,2024-01-24T21:37:26.842Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197334067,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642782692,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/23/18,23,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642782692,,,,CC_BY_4_0,,obsr904219,,,2024-01-24T21:37:37.531Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197318060,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642760374,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/14/18,14,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642760374,,,,CC_BY_4_0,,obsr213018,,,2024-01-24T20:38:31.518Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197283752,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS642786018,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,7,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/23/18,23,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS642786018,,,,CC_BY_4_0,,obsr291646,,,2024-01-24T20:38:31.544Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197261103,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS651714772,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/12/18,12,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS651714772,,,,CC_BY_4_0,,obsr205033,,,2024-01-24T21:16:23.888Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197252446,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS651703614,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Moss Beach Distillery seawatch,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.51723,-122.51303,,,,,,,8/26/18,26,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS651703614,,,,CC_BY_4_0,,obsr203361,,,2024-01-24T21:16:59.952Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2197095738,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS651514513,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Moss Beach Distillery seawatch,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.51723,-122.51303,,,,,,,8/26/18,26,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS651514513,,,,CC_BY_4_0,,obsr313645,,,2024-01-24T20:38:48.416Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196989893,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS651367472,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Waddell Bluffs,California,PRESENT,46,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.103165,-122.2863,,,,,,,8/25/18,25,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS651367472,,,,CC_BY_4_0,,obsr189374,,,2024-01-24T20:38:48.233Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196901338,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS651297326,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Miramontes Point,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.43375,-122.44253,,,,,,,12/7/14,7,12,2014,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS651297326,,,,CC_BY_4_0,,obsr438747,,,2024-01-24T20:38:48.104Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196715561,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641846126,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641846126,,,,CC_BY_4_0,,obsr675422,,,2024-01-24T21:16:08.193Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196668627,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641771094,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641771094,,,,CC_BY_4_0,,obsr458018,,,2024-01-24T21:15:52.909Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196647365,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641757264,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641757264,,,,CC_BY_4_0,,obsr546572,,,2024-01-24T20:38:29.840Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196635665,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641749338,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641749338,,,,CC_BY_4_0,,obsr51532,,,2024-01-24T20:38:29.608Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196623131,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641747258,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,1,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641747258,,,,CC_BY_4_0,,obsr275802,,,2024-01-24T21:37:55.001Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196535958,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641647153,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,West Cliff Dr. at Woodrow Ave.,California,PRESENT,3,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.952946,-122.03714,,,,,,,7/21/18,21,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641647153,,,,CC_BY_4_0,,obsr276807,,,2024-01-24T20:38:29.424Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196311356,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS650611705,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Inshore -- Half Moon Bay to Pedro Point,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.528797,-122.523605,,,,,,,8/11/18,11,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS650611705,,,,CC_BY_4_0,,obsr724151,,,2024-01-24T20:38:47.088Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196154722,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS641282128,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,AA Pescadero Cr Orchard + Dearborn Park Rd.,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.26265,-122.326775,,,,,,,7/20/18,20,7,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS641282128,,,,CC_BY_4_0,,obsr24619,,,2024-01-24T20:38:28.761Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196070612,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS650322509,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Inshore -- Half Moon Bay to Pedro Point,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.528797,-122.523605,,,,,,,8/11/18,11,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS650322509,,,,CC_BY_4_0,,obsr675422,,,2024-01-24T20:38:46.783Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196040804,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS650215426,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Black Point,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,36.959446,-121.991104,,,,,,,8/19/18,19,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS650215426,,,,CC_BY_4_0,,obsr189374,,,2024-01-24T21:16:26.207Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196039801,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS650278075,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Inshore -- Half Moon Bay to Pedro Point,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.528797,-122.523605,,,,,,,8/11/18,11,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS650278075,,,,CC_BY_4_0,,obsr131624,,,2024-01-24T21:16:04.252Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196034209,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS650212167,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,6,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/12/18,12,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS650212167,,,,CC_BY_4_0,,obsr188862,,,2024-01-24T20:38:46.658Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
2196032235,4fa7b334-ce0d-4e88-aaae-2e0c138d049e,URN:catalog:CLO:EBIRD:OBS650268392,Animalia,Chordata,Aves,Charadriiformes,Alcidae,Brachyramphus,Brachyramphus marmoratus,,SPECIES,"Brachyramphus marmoratus (J.F.Gmelin, 1789)",Brachyramphus marmoratus,,US,Half Moon Bay--inshore bay,California,PRESENT,2,e2e717bf-551a-4917-bdc9-4fa0f342c530,37.487663,-122.469406,,,,,,,8/18/18,18,8,2018,5229281,5229281,HUMAN_OBSERVATION,CLO,EBIRD,OBS650268392,,,,CC_BY_4_0,,obsr854552,,,2024-01-24T21:15:59.990Z,,CONTINENT_DERIVED_FROM_COORDINATES;TAXON_MATCH_TAXON_CONCEPT_ID_IGNORED
